7.972047424316406250e+01,2.145074844360351562e+01,9.206386566162109375e+01,-1.139541778564453125e+02
8.004271697998046875e+01,2.197660446166992188e+01,9.255974578857421875e+01,-1.135504608154296875e+02
8.001031494140625000e+01,2.265835762023925781e+01,9.261977386474609375e+01,-1.128334045410156250e+02
7.974990081787109375e+01,2.325265312194824219e+01,9.300061035156250000e+01,-1.127703552246093750e+02
7.951985931396484375e+01,2.363316535949707031e+01,9.329526519775390625e+01,-1.127638931274414062e+02
7.946553039550781250e+01,2.351052093505859375e+01,9.333121490478515625e+01,-1.126515884399414062e+02
7.940939331054687500e+01,2.337467765808105469e+01,9.337290191650390625e+01,-1.125509643554687500e+02
7.935410308837890625e+01,2.322084236145019531e+01,9.342174530029296875e+01,-1.124617004394531250e+02
7.930148315429687500e+01,2.306038093566894531e+01,9.347279357910156250e+01,-1.123734741210937500e+02
7.924881744384765625e+01,2.289984321594238281e+01,9.352385711669921875e+01,-1.122852096557617188e+02
7.919847106933593750e+01,2.274628067016601562e+01,9.357267761230468750e+01,-1.122006912231445312e+02
7.914809417724609375e+01,2.259268379211425781e+01,9.362146759033203125e+01,-1.121161346435546875e+02
7.909770965576171875e+01,2.243906021118164062e+01,9.367026519775390625e+01,-1.120315322875976562e+02
7.904730987548828125e+01,2.228541564941406250e+01,9.371901702880859375e+01,-1.119468536376953125e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
7.902439880371093750e+01,2.221558761596679688e+01,9.374118804931640625e+01,-1.119083251953125000e+02
